width,height,k,r,labda,rep_num
40,1000,2,1,0.8,3,,8
40,1000,2,1,0.8,4,,1
40,1000,2,1,0.8,5,,39
40,1000,2,1,0.8,6,,39
40,1000,2,1,0.8,7,,2
40,1000,2,1,0.8,8,,6
40,1000,2,1,0.8,9,,39
40,1000,2,1,0.9,0,,6
40,1000,2,1,0.9,1,,1
40,1000,2,1,0.9,2,,2
40,1000,2,1,0.9,3,,4
40,1000,2,1,0.9,4,,39
40,1000,2,1,0.9,5,,39
40,1000,2,1,0.9,6,,39
40,1000,2,1,0.9,7,,39
40,1000,2,1,0.9,8,,2
40,1000,2,1,0.9,9,,1
40,1000,2,1,1.0,0,,1
40,1000,2,1,1.0,1,,1
40,1000,2,1,1.0,2,,1
40,1000,2,1,1.0,3,,1
40,1000,2,1,1.0,4,,1
40,1000,2,1,1.0,5,,1
40,1000,2,1,1.0,6,,1
40,1000,2,1,1.0,7,,1
40,1000,2,1,1.0,8,,1
40,1000,2,1,1.0,9,,1
40,1000,2,2,0.0,0,,1
40,1000,2,2,0.0,1,,1
40,1000,2,2,0.0,2,,1
40,1000,2,2,0.0,3,,1
40,1000,2,2,0.0,4,,1
40,1000,2,2,0.0,5,,1
40,1000,2,2,0.0,6,,1
40,1000,2,2,0.0,7,,1
40,1000,2,2,0.0,8,,1
40,1000,2,2,0.0,9,,1
40,1000,2,2,0.1,0,,39
40,1000,2,2,0.1,1,,39
40,1000,2,2,0.1,2,,39
40,1000,2,2,0.1,3,,19
40,1000,2,2,0.1,4,,19
40,1000,2,2,0.1,5,,39
40,1000,2,2,0.1,6,,2
40,1000,2,2,0.1,7,,2
40,1000,2,2,0.1,8,,19
40,1000,2,2,0.1,9,,3
40,1000,2,2,0.2,0,,3
40,1000,2,2,0.2,1,,19
40,1000,2,2,0.2,2,,2
40,1000,2,2,0.2,3,,19
40,1000,2,2,0.2,4,,3
40,1000,2,2,0.2,5,,39
40,1000,2,2,0.2,6,,39
40,1000,2,2,0.2,7,,39
40,1000,2,2,0.2,8,,19
40,1000,2,2,0.2,9,,39
40,1000,2,2,0.3,0,,39
40,1000,2,2,0.3,1,,39
40,1000,2,2,0.3,2,,39
40,1000,2,2,0.3,3,,19
40,1000,2,2,0.3,4,,19
40,1000,2,2,0.3,5,,69
40,1000,2,2,0.3,6,,39
40,1000,2,2,0.3,7,,11
40,1000,2,2,0.3,8,,39
40,1000,2,2,0.3,9,,22
40,1000,2,2,0.4,0,,79
40,1000,2,2,0.4,1,,19
40,1000,2,2,0.4,2,,119
40,1000,2,2,0.4,3,,39
40,1000,2,2,0.4,4,,39
40,1000,2,2,0.4,5,,3
40,1000,2,2,0.4,6,,19
40,1000,2,2,0.4,7,,159
40,1000,2,2,0.4,8,,19
40,1000,2,2,0.4,9,,39
40,1000,2,2,0.5,0,,
40,1000,2,2,0.5,1,,279
40,1000,2,2,0.5,2,,39
40,1000,2,2,0.5,3,,39
40,1000,2,2,0.5,4,,
40,1000,2,2,0.5,5,,104
40,1000,2,2,0.5,6,,39
40,1000,2,2,0.5,7,,359
40,1000,2,2,0.5,8,,
40,1000,2,2,0.5,9,,103
40,1000,2,2,0.6,0,,39
40,1000,2,2,0.6,1,,19
40,1000,2,2,0.6,2,,119
40,1000,2,2,0.6,3,,7
40,1000,2,2,0.6,4,,
40,1000,2,2,0.6,5,,39
40,1000,2,2,0.6,6,,
40,1000,2,2,0.6,7,,
40,1000,2,2,0.6,8,,39
40,1000,2,2,0.6,9,,
40,1000,2,2,0.7,0,,199
40,1000,2,2,0.7,1,,119
40,1000,2,2,0.7,2,,159
40,1000,2,2,0.7,3,,
40,1000,2,2,0.7,4,,39
40,1000,2,2,0.7,5,,99
40,1000,2,2,0.7,6,,3
40,1000,2,2,0.7,7,,39
40,1000,2,2,0.7,8,,19
40,1000,2,2,0.7,9,,
40,1000,2,2,0.8,0,,19
40,1000,2,2,0.8,1,,4
40,1000,2,2,0.8,2,,15
40,1000,2,2,0.8,3,,39
40,1000,2,2,0.8,4,,15
40,1000,2,2,0.8,5,,39
40,1000,2,2,0.8,6,,3
40,1000,2,2,0.8,7,,19
40,1000,2,2,0.8,8,,3
40,1000,2,2,0.8,9,,3
40,1000,2,2,0.9,0,,39
40,1000,2,2,0.9,1,,4
40,1000,2,2,0.9,2,,2
40,1000,2,2,0.9,3,,2
40,1000,2,2,0.9,4,,2
40,1000,2,2,0.9,5,,39
40,1000,2,2,0.9,6,,7
40,1000,2,2,0.9,7,,3
40,1000,2,2,0.9,8,,39
40,1000,2,2,0.9,9,,39
40,1000,2,2,1.0,0,,1
40,1000,2,2,1.0,1,,1
40,1000,2,2,1.0,2,,1
40,1000,2,2,1.0,3,,1
40,1000,2,2,1.0,4,,1
40,1000,2,2,1.0,5,,1
40,1000,2,2,1.0,6,,1
40,1000,2,2,1.0,7,,1
40,1000,2,2,1.0,8,,1
40,1000,2,2,1.0,9,,1
40,1000,3,1,0.0,0,,1
40,1000,3,1,0.0,1,,1
40,1000,3,1,0.0,2,,1
40,1000,3,1,0.0,3,,1
40,1000,3,1,0.0,4,,1
40,1000,3,1,0.0,5,,1
40,1000,3,1,0.0,6,,1
40,1000,3,1,0.0,7,,1
40,1000,3,1,0.0,8,,1
40,1000,3,1,0.0,9,,1
40,1000,3,1,0.1,0,,2
40,1000,3,1,0.1,1,,2
40,1000,3,1,0.1,2,,39
40,1000,3,1,0.1,3,,1
40,1000,3,1,0.1,4,,2
40,1000,3,1,0.1,5,,3
40,1000,3,1,0.1,6,,39
40,1000,3,1,0.1,7,,3
40,1000,3,1,0.1,8,,3
40,1000,3,1,0.1,9,,3
40,1000,3,1,0.2,0,,39
40,1000,3,1,0.2,1,,3
40,1000,3,1,0.2,2,,3
40,1000,3,1,0.2,3,,
40,1000,3,1,0.2,4,,2
40,1000,3,1,0.2,5,,2
40,1000,3,1,0.2,6,,5
40,1000,3,1,0.2,7,,39
40,1000,3,1,0.2,8,,39
40,1000,3,1,0.2,9,,3
40,1000,3,1,0.3,0,,39
40,1000,3,1,0.3,1,,39
40,1000,3,1,0.3,2,,3
40,1000,3,1,0.3,3,,39
40,1000,3,1,0.3,4,,13
40,1000,3,1,0.3,5,,5
40,1000,3,1,0.3,6,,3
40,1000,3,1,0.3,7,,447
40,1000,3,1,0.3,8,,5
40,1000,3,1,0.3,9,,39
40,1000,3,1,0.4,0,,39
40,1000,3,1,0.4,1,,6
40,1000,3,1,0.4,2,,14
40,1000,3,1,0.4,3,,15
40,1000,3,1,0.4,4,,5
40,1000,3,1,0.4,5,,40
40,1000,3,1,0.4,6,,11
40,1000,3,1,0.4,7,,
40,1000,3,1,0.4,8,,6
40,1000,3,1,0.4,9,,
40,1000,3,1,0.5,0,,
40,1000,3,1,0.5,1,,
40,1000,3,1,0.5,2,,6
40,1000,3,1,0.5,3,,39
40,1000,3,1,0.5,4,,135
40,1000,3,1,0.5,5,,
40,1000,3,1,0.5,6,,
40,1000,3,1,0.5,7,,117
40,1000,3,1,0.5,8,,
40,1000,3,1,0.5,9,,39
40,1000,3,1,0.6,0,,
40,1000,3,1,0.6,1,,25
40,1000,3,1,0.6,2,,
40,1000,3,1,0.6,3,,39
40,1000,3,1,0.6,4,,
40,1000,3,1,0.6,5,,159
40,1000,3,1,0.6,6,,39
40,1000,3,1,0.6,7,,
40,1000,3,1,0.6,8,,
40,1000,3,1,0.6,9,,
40,1000,3,1,0.7,0,,39
40,1000,3,1,0.7,1,,359
40,1000,3,1,0.7,2,,63
40,1000,3,1,0.7,3,,129
40,1000,3,1,0.7,4,,
40,1000,3,1,0.7,5,,279
40,1000,3,1,0.7,6,,
40,1000,3,1,0.7,7,,
40,1000,3,1,0.7,8,,11
40,1000,3,1,0.7,9,,24
40,1000,3,1,0.8,0,,439
40,1000,3,1,0.8,1,,5
40,1000,3,1,0.8,2,,
40,1000,3,1,0.8,3,,
40,1000,3,1,0.8,4,,33
40,1000,3,1,0.8,5,,
40,1000,3,1,0.8,6,,39
40,1000,3,1,0.8,7,,39
40,1000,3,1,0.8,8,,279
40,1000,3,1,0.8,9,,
40,1000,3,1,0.9,0,,903
40,1000,3,1,0.9,1,,4
40,1000,3,1,0.9,2,,591
40,1000,3,1,0.9,3,,29
40,1000,3,1,0.9,4,,25
40,1000,3,1,0.9,5,,39
40,1000,3,1,0.9,6,,
40,1000,3,1,0.9,7,,119
40,1000,3,1,0.9,8,,5
40,1000,3,1,0.9,9,,39
40,1000,3,1,1.0,0,,3
40,1000,3,1,1.0,1,,39
40,1000,3,1,1.0,2,,5
40,1000,3,1,1.0,3,,117
40,1000,3,1,1.0,4,,39
40,1000,3,1,1.0,5,,15
40,1000,3,1,1.0,6,,4
40,1000,3,1,1.0,7,,2
40,1000,3,1,1.0,8,,39
40,1000,3,1,1.0,9,,2
40,1000,3,2,0.0,0,,1
40,1000,3,2,0.0,1,,1
40,1000,3,2,0.0,2,,1
40,1000,3,2,0.0,3,,1
40,1000,3,2,0.0,4,,1
40,1000,3,2,0.0,5,,1
40,1000,3,2,0.0,6,,1
40,1000,3,2,0.0,7,,1
40,1000,3,2,0.0,8,,1
40,1000,3,2,0.0,9,,1
40,1000,3,2,0.1,0,,2
40,1000,3,2,0.1,1,,39
40,1000,3,2,0.1,2,,2
40,1000,3,2,0.1,3,,3
40,1000,3,2,0.1,4,,3
40,1000,3,2,0.1,5,,3
40,1000,3,2,0.1,6,,3
40,1000,3,2,0.1,7,,3
40,1000,3,2,0.1,8,,39
40,1000,3,2,0.1,9,,19
40,1000,3,2,0.2,0,,69
40,1000,3,2,0.2,1,,39
40,1000,3,2,0.2,2,,19
40,1000,3,2,0.2,3,,19
40,1000,3,2,0.2,4,,3
40,1000,3,2,0.2,5,,4
40,1000,3,2,0.2,6,,2
40,1000,3,2,0.2,7,,3
40,1000,3,2,0.2,8,,2
40,1000,3,2,0.2,9,,19
40,1000,3,2,0.3,0,,39
40,1000,3,2,0.3,1,,
40,1000,3,2,0.3,2,,47
40,1000,3,2,0.3,3,,
40,1000,3,2,0.3,4,,39
40,1000,3,2,0.3,5,,
40,1000,3,2,0.3,6,,39
40,1000,3,2,0.3,7,,199
40,1000,3,2,0.3,8,,4
40,1000,3,2,0.3,9,,9
40,1000,3,2,0.4,0,,
40,1000,3,2,0.4,1,,279
40,1000,3,2,0.4,2,,
40,1000,3,2,0.4,3,,279
40,1000,3,2,0.4,4,,
40,1000,3,2,0.4,5,,
40,1000,3,2,0.4,6,,19
40,1000,3,2,0.4,7,,
40,1000,3,2,0.4,8,,
40,1000,3,2,0.4,9,,279
40,1000,3,2,0.5,0,,10
40,1000,3,2,0.5,1,,
40,1000,3,2,0.5,2,,
40,1000,3,2,0.5,3,,49
40,1000,3,2,0.5,4,,
40,1000,3,2,0.5,5,,
40,1000,3,2,0.5,6,,
40,1000,3,2,0.5,7,,
40,1000,3,2,0.5,8,,
40,1000,3,2,0.5,9,,
40,1000,3,2,0.6,0,,
40,1000,3,2,0.6,1,,
40,1000,3,2,0.6,2,,
40,1000,3,2,0.6,3,,
40,1000,3,2,0.6,4,,
40,1000,3,2,0.6,5,,
40,1000,3,2,0.6,6,,
40,1000,3,2,0.6,7,,
40,1000,3,2,0.6,8,,
40,1000,3,2,0.6,9,,
40,1000,3,2,0.7,0,,
40,1000,3,2,0.7,1,,
40,1000,3,2,0.7,2,,
40,1000,3,2,0.7,3,,
40,1000,3,2,0.7,4,,
40,1000,3,2,0.7,5,,
40,1000,3,2,0.7,6,,
40,1000,3,2,0.7,7,,
40,1000,3,2,0.7,8,,
40,1000,3,2,0.7,9,,
40,1000,3,2,0.8,0,,
40,1000,3,2,0.8,1,,
40,1000,3,2,0.8,2,,
40,1000,3,2,0.8,3,,
40,1000,3,2,0.8,4,,
40,1000,3,2,0.8,5,,
40,1000,3,2,0.8,6,,
40,1000,3,2,0.8,7,,
40,1000,3,2,0.8,8,,
40,1000,3,2,0.8,9,,
40,1000,3,2,0.9,0,,
40,1000,3,2,0.9,1,,
40,1000,3,2,0.9,2,,
40,1000,3,2,0.9,3,,
40,1000,3,2,0.9,4,,
40,1000,3,2,0.9,5,,99
40,1000,3,2,0.9,6,,
40,1000,3,2,0.9,7,,399
40,1000,3,2,0.9,8,,
40,1000,3,2,0.9,9,,
40,1000,3,2,1.0,0,,439
40,1000,3,2,1.0,1,,
40,1000,3,2,1.0,2,,40
40,1000,3,2,1.0,3,,
40,1000,3,2,1.0,4,,
40,1000,3,2,1.0,5,,
40,1000,3,2,1.0,6,,14
40,1000,3,2,1.0,7,,19
40,1000,3,2,1.0,8,,37
40,1000,3,2,1.0,9,,7
